timestamp	variant	stem	operating_point	conf	gate	duty_fps	k	n	rip_videos	rip_alarmed_frac	latency_median_s	latency_p90_s	norip_videos	norip_alarmed_frac	norip_hours	false_alarms_per_hour	video_F2	frames_kept_frac	detector_runs_frac
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	frame-F2	0.06	off	0.2	1	1	31	0.548	0.0	9.0	40	0.225	0.28	42.22	0.567	0.044	0.044
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	frame-F2	0.06	off	0.2	2	3	31	0.516	0.0	16.7	40	0.150	0.28	21.11	0.548	0.044	0.044
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	frame-F2	0.06	0.50	5.0	1	1	31	0.645	0.0	4.2	40	0.125	0.28	17.59	0.671	0.972	0.457
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	frame-F2	0.06	0.50	5.0	2	3	31	0.645	0.0	4.4	40	0.100	0.28	14.07	0.676	0.972	0.457
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	frame-F2	0.06	0.50	1.0	1	1	31	0.613	0.0	6.4	40	0.100	0.28	14.07	0.646	0.206	0.095
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	frame-F2	0.06	0.50	1.0	2	3	31	0.516	0.0	8.5	40	0.100	0.28	14.07	0.556	0.206	0.095
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	frame-F2	0.06	0.50	0.5	1	1	31	0.548	0.0	7.7	40	0.100	0.28	17.59	0.586	0.105	0.048
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	frame-F2	0.06	0.50	0.5	2	3	31	0.516	0.0	15.0	40	0.075	0.28	10.56	0.559	0.105	0.048
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	frame-F2	0.06	0.50	0.2	1	1	31	0.548	0.0	17.0	40	0.075	0.28	10.56	0.590	0.044	0.020
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	frame-F2	0.06	0.50	0.2	2	3	31	0.484	0.0	18.3	40	0.075	0.28	10.56	0.528	0.044	0.020
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	event-F2	0.12	off	5.0	1	1	31	0.645	0.0	4.8	40	0.400	0.28	66.85	0.625	0.972	0.972
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	event-F2	0.12	off	5.0	2	3	31	0.645	0.0	5.0	40	0.325	0.28	52.78	0.637	0.972	0.972
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	event-F2	0.12	off	1.0	1	1	31	0.613	0.0	5.4	40	0.325	0.28	52.78	0.609	0.206	0.206
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	event-F2	0.12	off	1.0	2	3	31	0.516	0.0	2.8	40	0.200	0.28	31.67	0.541	0.206	0.206
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	event-F2	0.12	off	0.5	1	1	31	0.548	0.0	4.8	40	0.250	0.28	42.22	0.563	0.105	0.105
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	event-F2	0.12	off	0.5	2	3	31	0.516	0.0	8.7	40	0.150	0.28	21.11	0.548	0.105	0.105
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	event-F2	0.12	off	0.2	1	1	31	0.516	0.0	4.6	40	0.175	0.28	28.15	0.544	0.044	0.044
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	event-F2	0.12	off	0.2	2	3	31	0.516	0.0	16.7	40	0.075	0.28	10.56	0.559	0.044	0.044
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	event-F2	0.12	0.50	5.0	1	1	31	0.645	0.0	4.8	40	0.125	0.28	17.59	0.671	0.972	0.457
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	event-F2	0.12	0.50	5.0	2	3	31	0.645	0.0	5.1	40	0.100	0.28	14.07	0.676	0.972	0.457
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	event-F2	0.12	0.50	1.0	1	1	31	0.581	0.0	7.1	40	0.100	0.28	14.07	0.616	0.206	0.095
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	event-F2	0.12	0.50	1.0	2	3	31	0.484	0.0	3.1	40	0.100	0.28	14.07	0.524	0.206	0.095
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	event-F2	0.12	0.50	0.5	1	1	31	0.516	0.0	8.0	40	0.100	0.28	14.07	0.556	0.105	0.048
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	event-F2	0.12	0.50	0.5	2	3	31	0.484	0.0	9.7	40	0.075	0.28	10.56	0.528	0.105	0.048
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	event-F2	0.12	0.50	0.2	1	1	31	0.516	0.0	10.0	40	0.075	0.28	10.56	0.559	0.044	0.020
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s2_best_e2	event-F2	0.12	0.50	0.2	2	3	31	0.484	0.0	18.3	40	0.050	0.28	7.04	0.532	0.044	0.020
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	frame-F2	0.07	off	5.0	1	1	31	0.806	0.0	7.9	40	0.450	0.28	63.33	0.749	0.972	0.972
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	frame-F2	0.07	off	5.0	2	3	31	0.742	0.0	5.2	40	0.375	0.28	52.78	0.710	0.972	0.972
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	frame-F2	0.07	off	1.0	1	1	31	0.742	0.0	6.0	40	0.325	0.28	45.74	0.719	0.206	0.206
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	frame-F2	0.07	off	1.0	2	3	31	0.710	0.0	6.9	40	0.225	0.28	31.67	0.710	0.206	0.206
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	frame-F2	0.07	off	0.5	1	1	31	0.742	0.0	6.0	40	0.275	0.28	38.70	0.728	0.105	0.105
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	frame-F2	0.07	off	0.5	2	3	31	0.677	0.0	6.4	40	0.175	0.28	24.63	0.691	0.105	0.105
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	frame-F2	0.07	off	0.2	1	1	31	0.677	0.0	10.0	40	0.225	0.28	31.67	0.682	0.044	0.044
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	frame-F2	0.07	off	0.2	2	3	31	0.613	0.0	1.7	40	0.100	0.28	14.07	0.646	0.044	0.044
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	frame-F2	0.07	0.50	5.0	1	1	31	0.742	0.0	3.8	40	0.100	0.28	14.07	0.762	0.972	0.457
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	frame-F2	0.07	0.50	5.0	2	3	31	0.677	0.0	4.4	40	0.100	0.28	14.07	0.705	0.972	0.457
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	frame-F2	0.07	0.50	1.0	1	1	31	0.677	0.0	5.0	40	0.100	0.28	14.07	0.705	0.206	0.095
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	frame-F2	0.07	0.50	1.0	2	3	31	0.645	0.0	6.1	40	0.100	0.28	14.07	0.676	0.206	0.095
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	frame-F2	0.07	0.50	0.5	1	1	31	0.645	0.0	5.3	40	0.100	0.28	14.07	0.676	0.105	0.048
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	frame-F2	0.07	0.50	0.5	2	3	31	0.613	0.0	5.3	40	0.100	0.28	14.07	0.646	0.105	0.048
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	frame-F2	0.07	0.50	0.2	1	1	31	0.645	0.0	5.5	40	0.075	0.28	10.56	0.680	0.044	0.020
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	frame-F2	0.07	0.50	0.2	2	3	31	0.581	0.0	2.5	40	0.075	0.28	10.56	0.621	0.044	0.020
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	event-F2	0.08	off	5.0	1	1	31	0.806	0.0	8.3	40	0.450	0.28	63.33	0.749	0.972	0.972
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	event-F2	0.08	off	5.0	2	3	31	0.742	0.0	5.3	40	0.325	0.28	45.74	0.719	0.972	0.972
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	event-F2	0.08	off	1.0	1	1	31	0.742	0.0	6.0	40	0.300	0.28	42.22	0.723	0.206	0.206
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	event-F2	0.08	off	1.0	2	3	31	0.710	0.0	6.9	40	0.200	0.28	28.15	0.714	0.206	0.206
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	event-F2	0.08	off	0.5	1	1	31	0.742	0.0	6.0	40	0.250	0.28	35.18	0.732	0.105	0.105
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	event-F2	0.08	off	0.5	2	3	31	0.645	0.0	5.1	40	0.150	0.28	21.11	0.667	0.105	0.105
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	event-F2	0.08	off	0.2	1	1	31	0.677	0.0	10.0	40	0.200	0.28	28.15	0.686	0.044	0.044
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	event-F2	0.08	off	0.2	2	3	31	0.613	0.0	1.7	40	0.075	0.28	10.56	0.651	0.044	0.044
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	event-F2	0.08	0.50	5.0	1	1	31	0.742	0.0	5.0	40	0.100	0.28	14.07	0.762	0.972	0.457
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	event-F2	0.08	0.50	5.0	2	3	31	0.677	0.0	5.0	40	0.100	0.28	14.07	0.705	0.972	0.457
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	event-F2	0.08	0.50	1.0	1	1	31	0.677	0.0	5.0	40	0.100	0.28	14.07	0.705	0.206	0.095
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	event-F2	0.08	0.50	1.0	2	3	31	0.645	0.0	6.1	40	0.075	0.28	10.56	0.680	0.206	0.095
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	event-F2	0.08	0.50	0.5	1	1	31	0.645	0.0	5.3	40	0.100	0.28	14.07	0.676	0.105	0.048
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	event-F2	0.08	0.50	0.5	2	3	31	0.613	0.0	5.3	40	0.075	0.28	10.56	0.651	0.105	0.048
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	event-F2	0.08	0.50	0.2	1	1	31	0.645	0.0	5.5	40	0.075	0.28	10.56	0.680	0.044	0.020
2026-08-27 10:24	yolo26n dense	t1_nano_k025_t024_s1_n_s3_best_e2	event-F2	0.08	0.50	0.2	2	3	31	0.548	0.0	0.0	40	0.075	0.28	10.56	0.590	0.044	0.020
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	frame-F2	0.09	off	5.0	1	1	31	0.774	0.0	0.4	40	0.625	0.28	116.11	0.694	0.972	0.972
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	frame-F2	0.09	off	5.0	2	3	31	0.742	0.0	0.3	40	0.600	0.28	105.55	0.673	0.972	0.972
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	frame-F2	0.09	off	1.0	1	1	31	0.742	0.0	1.6	40	0.525	0.28	91.48	0.685	0.206	0.206
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	frame-F2	0.09	off	1.0	2	3	31	0.742	0.0	3.2	40	0.425	0.28	66.85	0.701	0.206	0.206
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	frame-F2	0.09	off	0.5	1	1	31	0.742	0.0	1.6	40	0.475	0.28	80.92	0.693	0.105	0.105
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	frame-F2	0.09	off	0.5	2	3	31	0.710	0.0	0.0	40	0.400	0.28	59.81	0.679	0.105	0.105
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	frame-F2	0.09	off	0.2	1	1	31	0.710	0.0	0.0	40	0.375	0.28	63.33	0.683	0.044	0.044
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	frame-F2	0.09	off	0.2	2	3	31	0.677	0.0	0.0	40	0.275	0.28	42.22	0.673	0.044	0.044
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	frame-F2	0.09	0.50	5.0	1	1	31	0.677	0.0	0.4	40	0.250	0.28	42.22	0.677	0.972	0.457
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	frame-F2	0.09	0.50	5.0	2	3	31	0.645	0.0	0.1	40	0.250	0.28	42.22	0.649	0.972	0.457
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	frame-F2	0.09	0.50	1.0	1	1	31	0.645	0.0	0.2	40	0.200	0.28	35.18	0.658	0.206	0.095
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	frame-F2	0.09	0.50	1.0	2	3	31	0.613	0.0	0.0	40	0.175	0.28	28.15	0.633	0.206	0.095
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	frame-F2	0.09	0.50	0.5	1	1	31	0.613	0.0	0.0	40	0.200	0.28	35.18	0.629	0.105	0.048
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	frame-F2	0.09	0.50	0.5	2	3	31	0.613	0.0	0.0	40	0.175	0.28	28.15	0.633	0.105	0.048
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	frame-F2	0.09	0.50	0.2	1	1	31	0.645	0.0	0.5	40	0.125	0.28	24.63	0.671	0.044	0.020
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	frame-F2	0.09	0.50	0.2	2	3	31	0.613	0.0	0.0	40	0.100	0.28	17.59	0.646	0.044	0.020
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	event-F2	0.13	off	5.0	1	1	31	0.774	0.0	1.0	40	0.625	0.28	116.11	0.694	0.972	0.972
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	event-F2	0.13	off	5.0	2	3	31	0.742	0.0	0.6	40	0.575	0.28	95.00	0.676	0.972	0.972
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	event-F2	0.13	off	1.0	1	1	31	0.742	0.0	3.6	40	0.475	0.28	80.92	0.693	0.206	0.206
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	event-F2	0.13	off	1.0	2	3	31	0.710	0.0	3.8	40	0.425	0.28	66.85	0.675	0.206	0.206
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	event-F2	0.13	off	0.5	1	1	31	0.710	0.0	2.0	40	0.425	0.28	73.89	0.675	0.105	0.105
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	event-F2	0.13	off	0.5	2	3	31	0.677	0.0	4.0	40	0.350	0.28	52.78	0.660	0.105	0.105
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	event-F2	0.13	off	0.2	1	1	31	0.710	0.0	5.0	40	0.350	0.28	59.81	0.688	0.044	0.044
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	event-F2	0.13	off	0.2	2	3	31	0.613	0.0	0.0	40	0.225	0.28	35.18	0.625	0.044	0.044
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	event-F2	0.13	0.50	5.0	1	1	31	0.677	0.0	1.2	40	0.250	0.28	42.22	0.677	0.972	0.457
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	event-F2	0.13	0.50	5.0	2	3	31	0.645	0.0	0.1	40	0.250	0.28	42.22	0.649	0.972	0.457
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	event-F2	0.13	0.50	1.0	1	1	31	0.645	0.0	0.2	40	0.175	0.28	31.67	0.662	0.206	0.095
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	event-F2	0.13	0.50	1.0	2	3	31	0.613	0.0	0.0	40	0.175	0.28	28.15	0.633	0.206	0.095
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	event-F2	0.13	0.50	0.5	1	1	31	0.613	0.0	0.0	40	0.175	0.28	31.67	0.633	0.105	0.048
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	event-F2	0.13	0.50	0.5	2	3	31	0.613	0.0	0.0	40	0.175	0.28	28.15	0.633	0.105	0.048
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	event-F2	0.13	0.50	0.2	1	1	31	0.645	0.0	0.5	40	0.125	0.28	24.63	0.671	0.044	0.020
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s1_best_e1	event-F2	0.13	0.50	0.2	2	3	31	0.613	0.0	0.0	40	0.100	0.28	17.59	0.646	0.044	0.020
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	frame-F2	0.09	off	5.0	1	1	31	0.839	0.0	2.2	40	0.600	0.28	98.51	0.747	0.972	0.972
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	frame-F2	0.09	off	5.0	2	3	31	0.774	0.0	0.7	40	0.475	0.28	73.89	0.719	0.972	0.972
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	frame-F2	0.09	off	1.0	1	1	31	0.742	0.0	1.8	40	0.475	0.28	80.92	0.693	0.206	0.206
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	frame-F2	0.09	off	1.0	2	3	31	0.710	0.0	4.5	40	0.375	0.28	59.81	0.683	0.206	0.206
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	frame-F2	0.09	off	0.5	1	1	31	0.710	0.0	1.8	40	0.450	0.28	73.89	0.671	0.105	0.105
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	frame-F2	0.09	off	0.5	2	3	31	0.677	0.0	0.0	40	0.325	0.28	52.78	0.665	0.105	0.105
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	frame-F2	0.09	off	0.2	1	1	31	0.677	0.0	0.0	40	0.375	0.28	63.33	0.656	0.044	0.044
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	frame-F2	0.09	off	0.2	2	3	31	0.645	0.0	0.0	40	0.200	0.28	28.15	0.658	0.044	0.044
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	frame-F2	0.09	0.50	5.0	1	1	31	0.742	0.0	2.6	40	0.200	0.28	35.18	0.742	0.972	0.457
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	frame-F2	0.09	0.50	5.0	2	3	31	0.677	0.0	0.8	40	0.150	0.28	21.11	0.695	0.972	0.457
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	frame-F2	0.09	0.50	1.0	1	1	31	0.677	0.0	2.0	40	0.175	0.28	31.67	0.691	0.206	0.095
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	frame-F2	0.09	0.50	1.0	2	3	31	0.613	0.0	0.0	40	0.125	0.28	17.59	0.642	0.206	0.095
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	frame-F2	0.09	0.50	0.5	1	1	31	0.613	0.0	0.0	40	0.175	0.28	28.15	0.633	0.105	0.048
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	frame-F2	0.09	0.50	0.5	2	3	31	0.613	0.0	0.0	40	0.075	0.28	10.56	0.651	0.105	0.048
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	frame-F2	0.09	0.50	0.2	1	1	31	0.645	0.0	0.5	40	0.125	0.28	17.59	0.671	0.044	0.020
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	frame-F2	0.09	0.50	0.2	2	3	31	0.581	0.0	0.0	40	0.075	0.28	10.56	0.621	0.044	0.020
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	event-F2	0.03	off	5.0	1	1	31	0.903	0.0	0.3	40	0.750	0.28	130.18	0.769	0.972	0.972
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	event-F2	0.03	off	5.0	2	3	31	0.903	0.0	1.2	40	0.700	0.28	116.11	0.778	0.972	0.972
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	event-F2	0.03	off	1.0	1	1	31	0.839	0.0	0.9	40	0.650	0.28	116.11	0.739	0.206	0.206
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	event-F2	0.03	off	1.0	2	3	31	0.742	0.0	0.0	40	0.500	0.28	77.40	0.689	0.206	0.206
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	event-F2	0.03	off	0.5	1	1	31	0.806	0.0	1.2	40	0.550	0.28	91.48	0.731	0.105	0.105
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	event-F2	0.03	off	0.5	2	3	31	0.742	0.0	0.0	40	0.400	0.28	63.33	0.706	0.105	0.105
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	event-F2	0.03	off	0.2	1	1	31	0.710	0.0	0.0	40	0.525	0.28	87.96	0.659	0.044	0.044
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	event-F2	0.03	off	0.2	2	3	31	0.710	0.0	0.0	40	0.300	0.28	45.74	0.696	0.044	0.044
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	event-F2	0.03	0.50	5.0	1	1	31	0.806	0.0	0.3	40	0.275	0.28	42.22	0.781	0.972	0.457
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	event-F2	0.03	0.50	5.0	2	3	31	0.806	0.0	1.7	40	0.225	0.28	31.67	0.791	0.972	0.457
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	event-F2	0.03	0.50	1.0	1	1	31	0.742	0.0	0.8	40	0.200	0.28	31.67	0.742	0.206	0.095
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	event-F2	0.03	0.50	1.0	2	3	31	0.677	0.0	0.0	40	0.175	0.28	28.15	0.691	0.206	0.095
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	event-F2	0.03	0.50	0.5	1	1	31	0.710	0.0	0.0	40	0.175	0.28	31.67	0.719	0.105	0.048
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	event-F2	0.03	0.50	0.5	2	3	31	0.677	0.0	0.0	40	0.100	0.28	17.59	0.705	0.105	0.048
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	event-F2	0.03	0.50	0.2	1	1	31	0.677	0.0	0.0	40	0.150	0.28	28.15	0.695	0.044	0.020
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s2_best_e1	event-F2	0.03	0.50	0.2	2	3	31	0.645	0.0	0.0	40	0.075	0.28	14.07	0.680	0.044	0.020
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	frame-F2	0.01	off	5.0	1	1	31	0.903	0.0	7.0	40	0.575	0.28	91.48	0.800	0.972	0.972
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	frame-F2	0.01	off	5.0	2	3	31	0.806	0.0	3.3	40	0.525	0.28	84.44	0.735	0.972	0.972
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	frame-F2	0.01	off	1.0	1	1	31	0.806	0.0	3.4	40	0.550	0.28	84.44	0.731	0.206	0.206
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	frame-F2	0.01	off	1.0	2	3	31	0.806	0.0	4.9	40	0.400	0.28	59.81	0.758	0.206	0.206
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	frame-F2	0.01	off	0.5	1	1	31	0.806	0.0	3.7	40	0.475	0.28	77.40	0.744	0.105	0.105
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	frame-F2	0.01	off	0.5	2	3	31	0.742	0.0	4.8	40	0.275	0.28	38.70	0.728	0.105	0.105
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	frame-F2	0.01	off	0.2	1	1	31	0.742	0.0	8.0	40	0.400	0.28	63.33	0.706	0.044	0.044
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	frame-F2	0.01	off	0.2	2	3	31	0.742	0.0	12.0	40	0.175	0.28	24.63	0.747	0.044	0.044
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	frame-F2	0.01	0.50	5.0	1	1	31	0.742	0.0	4.0	40	0.175	0.28	28.15	0.747	0.972	0.457
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	frame-F2	0.01	0.50	5.0	2	3	31	0.710	0.0	4.2	40	0.150	0.28	24.63	0.724	0.972	0.457
