timestamp	model	task	conf	F2_test	CI_lo	CI_hi	n_videos	B	pair_vs	delta	delta_lo	delta_hi
2026-08-26 03:58	canon_bfi_n_s2_best_e8	bbox_from_instance	0.04	0.5008	0.2642	0.6695	71	1000				
2026-08-26 03:58	t1_nano_k025_t024_s2_n_s1_best_e3	bbox_from_instance	0.13	0.5336	0.2544	0.7128	71	1000				
2026-08-26 01:39	t1_nano_k025_t024_s2_n_s1_best_e3	bbox_from_instance	0.13	0.5336			71	1000	canon_bfi_n_s2_best_e8	0.0327	-0.0310	0.0784
2026-08-26 03:58	canon_bfi_n_s2_best_e8	bbox	0.06	0.5177	0.2476	0.6956	71	1000				
2026-08-26 03:58	t1_nano_k025_t024_s2_n_s1_best_e3	bbox	0.14	0.5370	0.2577	0.7144	71	1000				
2026-08-26 01:39	t1_nano_k025_t024_s2_n_s1_best_e3	bbox	0.14	0.5370			71	1000	canon_bfi_n_s2_best_e8	0.0193	-0.0315	0.0601
2026-08-26 02:04	t1_nano_k025_t024_s1_n_s1_best_e2	bbox_from_instance	0.04	0.5130	0.2634	0.7033	71	1000				
2026-08-26 02:04	t1_nano_k025_t024_s1_n_s1_best_e2	bbox	0.04	0.5269	0.2558	0.7083	71	1000				
2026-08-26 03:58	canon_bfi_n_s3_best_e22	bbox_from_instance	0.04	0.4525	0.1836	0.6733	71	1000				
2026-08-26 03:58	canon_bfi_n_s3_best_e22	bbox	0.04	0.4631	0.2032	0.6855	71	1000				
2026-08-26 03:58	t1_nano_k025_t024_s1_n_s3_best_e2	bbox_from_instance	0.07	0.5520	0.2730	0.7381	71	1000				
2026-08-26 03:58	t1_nano_k025_t024_s1_n_s3_best_e2	bbox	0.07	0.5438	0.2830	0.7141	71	1000				
2026-08-26 02:38	t1_nano_k025_t024_s1_n_s3_best_e2	bbox_from_instance	0.07	0.5520			71	1000	canon_bfi_n_s3_best_e22	0.0995	0.0030	0.2121
2026-08-26 02:38	t1_nano_k025_t024_s1_n_s3_best_e2	bbox	0.07	0.5438			71	1000	canon_bfi_n_s3_best_e22	0.0807	-0.0069	0.1731
2026-08-26 03:58	interp_gt_s1_n_s2_best_e2	bbox_from_instance	0.07	0.5518	0.2746	0.7325	71	1000				
2026-08-26 03:58	interp_gt_s1_n_s3_best_e3	bbox_from_instance	0.03	0.4987	0.2143	0.6773	71	1000				
2026-08-26 03:58	interp_gt_s1_n_s2_best_e2	bbox	0.07	0.5552	0.2703	0.7498	71	1000				
2026-08-26 03:58	interp_gt_s1_n_s3_best_e3	bbox	0.04	0.5002	0.2050	0.6976	71	1000				
2026-08-26 03:09	t1_nano_k025_t024_s1_n_s3_best_e2	bbox_from_instance	0.07	0.5520			71	1000	interp_gt_s1_n_s3_best_e3	0.0533	0.0004	0.1373
2026-08-26 03:09	interp_gt_s1_n_s3_best_e3	bbox_from_instance	0.03	0.4987			71	1000	canon_bfi_n_s3_best_e22	0.0463	-0.0579	0.1654
2026-08-26 03:09	interp_gt_s1_n_s2_best_e2	bbox_from_instance	0.07	0.5518			71	1000	canon_bfi_n_s2_best_e8	0.0510	-0.0074	0.0919
2026-08-26 03:09	t1_nano_k025_t024_s1_n_s3_best_e2	bbox	0.07	0.5438			71	1000	interp_gt_s1_n_s3_best_e3	0.0435	-0.0077	0.1288
2026-08-26 03:09	interp_gt_s1_n_s3_best_e3	bbox	0.04	0.5002			71	1000	canon_bfi_n_s3_best_e22	0.0371	-0.0590	0.1416
2026-08-26 03:09	interp_gt_s1_n_s2_best_e2	bbox	0.07	0.5552			71	1000	canon_bfi_n_s2_best_e8	0.0375	-0.0105	0.0736
2026-08-26 03:58	t1_nano_k025_t024_s1_n_s2_best_e2	bbox_from_instance	0.06	0.5274	0.2654	0.6953	71	1000				
2026-08-26 03:58	t1_nano_k025_t024_s1_n_s2_best_e2	bbox_from_instance	0.06	0.5274			71	1000	canon_bfi_n_s2_best_e8	0.0266	-0.0395	0.0737
2026-08-26 03:58	t1_nano_k025_t024_s1_n_s2_best_e2	bbox_from_instance	0.06	0.5274			71	1000	interp_gt_s1_n_s2_best_e2	-0.0245	-0.0798	0.0413
2026-08-26 03:58	t1_nano_k025_t024_s1_n_s2_best_e2	bbox	0.10	0.5256	0.2418	0.6941	71	1000				
2026-08-26 03:58	t1_nano_k025_t024_s1_n_s2_best_e2	bbox	0.10	0.5256			71	1000	canon_bfi_n_s2_best_e8	0.0079	-0.0504	0.0525
2026-08-26 03:58	t1_nano_k025_t024_s1_n_s2_best_e2	bbox	0.10	0.5256			71	1000	interp_gt_s1_n_s2_best_e2	-0.0296	-0.0798	0.0176
2026-08-26 04:18	t1_nano_k025_t024_s4_n_s1_best_e4	bbox_from_instance	0.07	0.4655	0.1885	0.6665	71	1000				
2026-08-26 04:18	t1_nano_k025_t024_s4_n_s1_best_e4	bbox	0.09	0.4666	0.1615	0.6710	71	1000				
2026-08-26 04:28	t1_nano_k0_t024_s1_n_s1_best_e2	bbox_from_instance	0.04	0.4966	0.2471	0.6871	71	1000				
2026-08-26 04:28	t1_nano_k0_t024_s1_n_s1_best_e2	bbox	0.04	0.5119	0.2523	0.6898	71	1000				
2026-08-26 04:28	canon_bfi_n_s2_best_e8	bbox_from_instance	0.04	0.5008	0.2642	0.6695	71	1000				
2026-08-26 04:28	canon_bfi_n_s3_best_e22	bbox_from_instance	0.04	0.4525	0.1836	0.6733	71	1000				
2026-08-26 04:28	interp_gt_s1_n_s2_best_e2	bbox_from_instance	0.07	0.5518	0.2746	0.7325	71	1000				
2026-08-26 04:28	interp_gt_s1_n_s3_best_e3	bbox_from_instance	0.03	0.4987	0.2143	0.6773	71	1000				
2026-08-26 04:28	kd_bfi_x_n_s2_best_e21	bbox_from_instance	0.02	0.4889	0.2267	0.6952	71	1000				
2026-08-26 04:28	t1_nano_k025_t024_s1_n_s1_best_e2	bbox_from_instance	0.04	0.5130	0.2556	0.7127	71	1000				
2026-08-26 04:28	t1_nano_k025_t024_s1_n_s2_best_e2	bbox_from_instance	0.06	0.5274	0.2474	0.7036	71	1000				
2026-08-26 04:28	t1_nano_k025_t024_s1_n_s3_best_e2	bbox_from_instance	0.07	0.5520	0.2927	0.7416	71	1000				
2026-08-26 04:29	t1_nano_k025_t024_s2_n_s1_best_e3	bbox_from_instance	0.13	0.5336	0.2731	0.7055	71	1000				
2026-08-26 04:29	t1_nano_k025_t024_s4_n_s1_best_e4	bbox_from_instance	0.07	0.4655	0.1897	0.6851	71	1000				
2026-08-26 04:29	t1_nano_k0_t024_s1_n_s1_best_e2	bbox_from_instance	0.04	0.4966	0.2531	0.7120	71	1000				
2026-08-26 04:29	t1_nano_k025_t024_s1_n_s1_best_e2	bbox_from_instance	0.04	0.5130			71	1000	t1_nano_k0_t024_s1_n_s1_best_e2	0.0164	-0.0311	0.0653
2026-08-26 04:29	canon_bfi_n_s2_best_e8	bbox	0.06	0.5177	0.2393	0.6834	71	1000				
2026-08-26 04:29	canon_bfi_n_s3_best_e22	bbox	0.04	0.4631	0.2013	0.6753	71	1000				
2026-08-26 04:29	interp_gt_s1_n_s2_best_e2	bbox	0.07	0.5552	0.2821	0.7435	71	1000				
2026-08-26 04:29	interp_gt_s1_n_s3_best_e3	bbox	0.04	0.5002	0.1847	0.6976	71	1000				
2026-08-26 04:29	kd_bfi_x_n_s2_best_e21	bbox	0.02	0.5273	0.2554	0.7146	71	1000				
2026-08-26 04:29	t1_nano_k025_t024_s1_n_s1_best_e2	bbox	0.04	0.5269	0.2331	0.7200	71	1000				
2026-08-26 04:29	t1_nano_k025_t024_s1_n_s2_best_e2	bbox	0.10	0.5256	0.2280	0.7014	71	1000				
2026-08-26 04:29	t1_nano_k025_t024_s1_n_s3_best_e2	bbox	0.07	0.5438	0.2645	0.7159	71	1000				
2026-08-26 04:29	t1_nano_k025_t024_s2_n_s1_best_e3	bbox	0.14	0.5370	0.2418	0.7057	71	1000				
2026-08-26 04:29	t1_nano_k025_t024_s4_n_s1_best_e4	bbox	0.09	0.4666	0.1628	0.6808	71	1000				
2026-08-26 04:29	t1_nano_k0_t024_s1_n_s1_best_e2	bbox	0.04	0.5119	0.2415	0.7117	71	1000				
2026-08-26 04:29	t1_nano_k025_t024_s1_n_s1_best_e2	bbox	0.04	0.5269			71	1000	t1_nano_k0_t024_s1_n_s1_best_e2	0.0150	-0.0281	0.0592
2026-08-26 04:38	canon_bfi_n_s2_best_e8	bbox_from_instance	0.04	0.5008	0.2642	0.6695	71	1000				
2026-08-26 04:38	canon_bfi_n_s3_best_e22	bbox_from_instance	0.04	0.4525	0.1836	0.6733	71	1000				
2026-08-26 04:38	interp_gt_s1_n_s2_best_e2	bbox_from_instance	0.07	0.5518	0.2746	0.7325	71	1000				
2026-08-26 04:38	interp_gt_s1_n_s3_best_e3	bbox_from_instance	0.03	0.4987	0.2143	0.6773	71	1000				
2026-08-26 04:38	kd_bfi_x_n_s2_best_e21	bbox_from_instance	0.02	0.4889	0.2267	0.6952	71	1000				
2026-08-26 04:38	kd_bfi_x_n_s3_best_e22	bbox_from_instance	0.02	0.4918	0.2153	0.6868	71	1000				
2026-08-26 04:38	t1_nano_k025_t024_s1_n_s2_best_e2	bbox_from_instance	0.06	0.5274	0.2474	0.7036	71	1000				
2026-08-26 04:38	t1_nano_k025_t024_s1_n_s3_best_e2	bbox_from_instance	0.07	0.5520	0.2927	0.7416	71	1000				
2026-08-26 04:38	t1_nano_k025_t024_s2_n_s1_best_e3	bbox_from_instance	0.13	0.5336	0.2731	0.7055	71	1000				
2026-08-26 04:38	t1_nano_k025_t024_s4_n_s1_best_e4	bbox_from_instance	0.07	0.4655	0.1897	0.6851	71	1000				
2026-08-26 04:38	t1_nano_k0_t024_s1_n_s1_best_e2	bbox_from_instance	0.04	0.4966	0.2531	0.7120	71	1000				
2026-08-26 04:38	kd_bfi_x_n_s2_best_e21	bbox_from_instance	0.02	0.4889			71	1000	canon_bfi_n_s2_best_e8	-0.0119	-0.1258	0.0917
2026-08-26 04:38	kd_bfi_x_n_s2_best_e21	bbox_from_instance	0.02	0.4889			71	1000	t1_nano_k025_t024_s1_n_s2_best_e2	-0.0385	-0.1505	0.0793
2026-08-26 04:38	canon_bfi_n_s2_best_e8	bbox	0.06	0.5177	0.2393	0.6834	71	1000				
2026-08-26 04:38	canon_bfi_n_s3_best_e22	bbox	0.04	0.4631	0.2013	0.6753	71	1000				
2026-08-26 04:38	interp_gt_s1_n_s2_best_e2	bbox	0.07	0.5552	0.2821	0.7435	71	1000				
2026-08-26 04:38	interp_gt_s1_n_s3_best_e3	bbox	0.04	0.5002	0.1847	0.6976	71	1000				
2026-08-26 04:38	kd_bfi_x_n_s2_best_e21	bbox	0.02	0.5273	0.2554	0.7146	71	1000				
2026-08-26 04:38	kd_bfi_x_n_s3_best_e22	bbox	0.01	0.5150	0.2178	0.6980	71	1000				
2026-08-26 04:38	t1_nano_k025_t024_s1_n_s2_best_e2	bbox	0.10	0.5256	0.2280	0.7014	71	1000				
2026-08-26 04:39	t1_nano_k025_t024_s1_n_s3_best_e2	bbox	0.07	0.5438	0.2645	0.7159	71	1000				
2026-08-26 04:39	t1_nano_k025_t024_s2_n_s1_best_e3	bbox	0.14	0.5370	0.2418	0.7057	71	1000				
2026-08-26 04:39	t1_nano_k025_t024_s4_n_s1_best_e4	bbox	0.09	0.4666	0.1628	0.6808	71	1000				
2026-08-26 04:39	t1_nano_k0_t024_s1_n_s1_best_e2	bbox	0.04	0.5119	0.2415	0.7117	71	1000				
2026-08-26 04:39	kd_bfi_x_n_s2_best_e21	bbox	0.02	0.5273			71	1000	canon_bfi_n_s2_best_e8	0.0096	-0.0659	0.0957
2026-08-26 04:39	kd_bfi_x_n_s2_best_e21	bbox	0.02	0.5273			71	1000	t1_nano_k025_t024_s1_n_s2_best_e2	0.0017	-0.0720	0.1021
2026-08-26 04:48	canon_bfi_n_s2_best_e8	bbox_from_instance	0.04	0.5008	0.2642	0.6695	71	1000				
2026-08-26 04:48	canon_bfi_n_s3_best_e22	bbox_from_instance	0.04	0.4525	0.1836	0.6733	71	1000				
2026-08-26 04:48	interp_gt_s1_n_s2_best_e2	bbox_from_instance	0.07	0.5518	0.2746	0.7325	71	1000				
2026-08-26 04:48	interp_gt_s1_n_s3_best_e3	bbox_from_instance	0.03	0.4987	0.2143	0.6773	71	1000				
2026-08-26 04:48	kd_bfi_x_n_s2_best_e21	bbox_from_instance	0.02	0.4889	0.2267	0.6952	71	1000				
2026-08-26 04:48	kd_bfi_x_n_s3_best_e22	bbox_from_instance	0.02	0.4918	0.2153	0.6868	71	1000				
2026-08-26 04:48	t1_nano_k025_t024_s1_n_s2_best_e2	bbox_from_instance	0.06	0.5274	0.2474	0.7036	71	1000				
2026-08-26 04:48	t1_nano_k025_t024_s1_n_s3_best_e2	bbox_from_instance	0.07	0.5520	0.2927	0.7416	71	1000				
2026-08-26 04:48	t1_nano_k025_t024_s2_n_s1_best_e3	bbox_from_instance	0.13	0.5336	0.2731	0.7055	71	1000				
2026-08-26 04:48	t1_nano_k025_t024_s4_n_s1_best_e4	bbox_from_instance	0.07	0.4655	0.1897	0.6851	71	1000				
2026-08-26 04:48	t1_nano_k0_t024_s1_n_s1_best_e2	bbox_from_instance	0.04	0.4966	0.2531	0.7120	71	1000				
2026-08-26 04:48	kd_bfi_x_n_s3_best_e22	bbox_from_instance	0.02	0.4918			71	1000	canon_bfi_n_s3_best_e22	0.0393	-0.0427	0.1412
2026-08-26 04:48	canon_bfi_n_s2_best_e8	bbox	0.06	0.5177	0.2393	0.6834	71	1000				
2026-08-26 04:48	canon_bfi_n_s3_best_e22	bbox	0.04	0.4631	0.2013	0.6753	71	1000				
2026-08-26 04:48	interp_gt_s1_n_s2_best_e2	bbox	0.07	0.5552	0.2821	0.7435	71	1000				
2026-08-26 04:48	interp_gt_s1_n_s3_best_e3	bbox	0.04	0.5002	0.1847	0.6976	71	1000				
2026-08-26 04:49	kd_bfi_x_n_s2_best_e21	bbox	0.02	0.5273	0.2554	0.7146	71	1000				
2026-08-26 04:49	kd_bfi_x_n_s3_best_e22	bbox	0.01	0.5150	0.2178	0.6980	71	1000				
2026-08-26 04:49	t1_nano_k025_t024_s1_n_s2_best_e2	bbox	0.10	0.5256	0.2280	0.7014	71	1000				
2026-08-26 04:49	t1_nano_k025_t024_s1_n_s3_best_e2	bbox	0.07	0.5438	0.2645	0.7159	71	1000				
2026-08-26 04:49	t1_nano_k025_t024_s2_n_s1_best_e3	bbox	0.14	0.5370	0.2418	0.7057	71	1000				
2026-08-26 04:49	t1_nano_k025_t024_s4_n_s1_best_e4	bbox	0.09	0.4666	0.1628	0.6808	71	1000				
2026-08-26 04:49	t1_nano_k0_t024_s1_n_s1_best_e2	bbox	0.04	0.5119	0.2415	0.7117	71	1000				
2026-08-26 04:49	kd_bfi_x_n_s3_best_e22	bbox	0.01	0.5150			71	1000	canon_bfi_n_s3_best_e22	0.0519	-0.0503	0.1906
2026-08-26 05:37	canon_bfi_n_s1_best_e18	bbox_from_instance	0.03	0.4967	0.2605	0.6968	71	1000				
2026-08-26 05:37	canon_bfi_n_s2_best_e8	bbox_from_instance	0.04	0.5008	0.2645	0.6679	71	1000				
2026-08-26 05:37	canon_bfi_n_s3_best_e22	bbox_from_instance	0.04	0.4525	0.1670	0.6736	71	1000				
2026-08-26 05:37	interp_gt_s1_n_s2_best_e2	bbox_from_instance	0.07	0.5518	0.2816	0.7250	71	1000				
2026-08-26 05:37	interp_gt_s1_n_s3_best_e3	bbox_from_instance	0.03	0.4987	0.2364	0.6830	71	1000				
2026-08-26 05:37	kd_bfi_x_n_s2_best_e21	bbox_from_instance	0.02	0.4889	0.2315	0.6982	71	1000				
2026-08-26 05:37	kd_bfi_x_n_s3_best_e22	bbox_from_instance	0.02	0.4918	0.2116	0.6920	71	1000				
2026-08-26 05:37	t1_nano_k025_t024_s1_n_s1_best_e2	bbox_from_instance	0.04	0.5130	0.2688	0.7188	71	1000				
2026-08-26 05:37	t1_nano_k025_t024_s1_n_s2_best_e2	bbox_from_instance	0.06	0.5274	0.2775	0.6908	71	1000				
2026-08-26 05:37	t1_nano_k025_t024_s1_n_s3_best_e2	bbox_from_instance	0.07	0.5520	0.2831	0.7408	71	1000				
2026-08-26 05:37	t1_nano_k025_t024_s2_n_s1_best_e3	bbox_from_instance	0.13	0.5336	0.2832	0.7198	71	1000				
2026-08-26 05:37	t1_nano_k025_t024_s4_n_s1_best_e4	bbox_from_instance	0.07	0.4655	0.1916	0.6773	71	1000				
2026-08-26 05:37	t1_nano_k0_t024_s1_n_s1_best_e2	bbox_from_instance	0.04	0.4966	0.2518	0.6861	71	1000				
2026-08-26 05:37	t1_nano_k025_t024_s1_n_s1_best_e2	bbox_from_instance	0.04	0.5130			71	1000	canon_bfi_n_s1_best_e18	0.0162	-0.0460	0.0783
2026-08-26 05:37	canon_bfi_n_s1_best_e18	bbox	0.03	0.5198	0.2954	0.7174	71	1000				
2026-08-26 05:37	canon_bfi_n_s2_best_e8	bbox	0.06	0.5177	0.2108	0.6888	71	1000				
2026-08-26 05:37	canon_bfi_n_s3_best_e22	bbox	0.04	0.4631	0.1885	0.6865	71	1000				
2026-08-26 05:37	interp_gt_s1_n_s2_best_e2	bbox	0.07	0.5552	0.2508	0.7484	71	1000				
2026-08-26 05:37	interp_gt_s1_n_s3_best_e3	bbox	0.04	0.5002	0.2066	0.6881	71	1000				
2026-08-26 05:37	kd_bfi_x_n_s2_best_e21	bbox	0.02	0.5273	0.2332	0.7117	71	1000				
2026-08-26 05:37	kd_bfi_x_n_s3_best_e22	bbox	0.01	0.5150	0.2320	0.6935	71	1000				
2026-08-26 05:37	t1_nano_k025_t024_s1_n_s1_best_e2	bbox	0.04	0.5269	0.2515	0.7071	71	1000				
2026-08-26 05:37	t1_nano_k025_t024_s1_n_s2_best_e2	bbox	0.10	0.5256	0.2292	0.7077	71	1000				
2026-08-26 05:37	t1_nano_k025_t024_s1_n_s3_best_e2	bbox	0.07	0.5438	0.2625	0.7207	71	1000				
2026-08-26 05:37	t1_nano_k025_t024_s2_n_s1_best_e3	bbox	0.14	0.5370	0.2508	0.6990	71	1000				
2026-08-26 05:38	t1_nano_k025_t024_s4_n_s1_best_e4	bbox	0.09	0.4666	0.1655	0.6881	71	1000				
2026-08-26 05:38	t1_nano_k0_t024_s1_n_s1_best_e2	bbox	0.04	0.5119	0.2500	0.7020	71	1000				
2026-08-26 05:38	t1_nano_k025_t024_s1_n_s1_best_e2	bbox	0.04	0.5269			71	1000	canon_bfi_n_s1_best_e18	0.0071	-0.0596	0.0757
2026-08-26 05:38	canon_bfi_n_s1_best_e18	bbox_from_instance	0.03	0.4967	0.2605	0.6968	71	1000				
2026-08-26 05:38	canon_bfi_n_s2_best_e8	bbox_from_instance	0.04	0.5008	0.2645	0.6679	71	1000				
2026-08-26 05:38	canon_bfi_n_s3_best_e22	bbox_from_instance	0.04	0.4525	0.1670	0.6736	71	1000				
2026-08-26 05:38	interp_gt_s1_n_s2_best_e2	bbox_from_instance	0.07	0.5518	0.2816	0.7250	71	1000				
2026-08-26 05:38	interp_gt_s1_n_s3_best_e3	bbox_from_instance	0.03	0.4987	0.2364	0.6830	71	1000				
2026-08-26 05:38	kd_bfi_x_n_s2_best_e21	bbox_from_instance	0.02	0.4889	0.2315	0.6982	71	1000				
2026-08-26 05:38	kd_bfi_x_n_s3_best_e22	bbox_from_instance	0.02	0.4918	0.2116	0.6920	71	1000				
2026-08-26 05:39	t1_nano_k025_t024_s1_n_s1_best_e2	bbox_from_instance	0.04	0.5130	0.2688	0.7188	71	1000				
2026-08-26 05:39	t1_nano_k025_t024_s1_n_s2_best_e2	bbox_from_instance	0.06	0.5274	0.2775	0.6908	71	1000				
2026-08-26 05:39	t1_nano_k025_t024_s1_n_s3_best_e2	bbox_from_instance	0.07	0.5520	0.2831	0.7408	71	1000				
2026-08-26 05:39	t1_nano_k025_t024_s2_n_s1_best_e3	bbox_from_instance	0.13	0.5336	0.2832	0.7198	71	1000				
2026-08-26 05:39	t1_nano_k025_t024_s4_n_s1_best_e4	bbox_from_instance	0.07	0.4655	0.1916	0.6773	71	1000				
2026-08-26 05:39	t1_nano_k0_t024_s1_n_s1_best_e2	bbox_from_instance	0.04	0.4966	0.2518	0.6861	71	1000				
2026-08-26 05:39	T1_teacher[pooled 3 seeds]	bbox_from_instance		0.5308			71	1000	canonical[pooled 3 seeds]	0.0472	-0.0130	0.1038
2026-08-26 05:39	interp_control[pooled 2 seeds]	bbox_from_instance		0.5248			71	1000	canonical[pooled 2 seeds]	0.0476	-0.0264	0.1073
2026-08-26 05:39	native_KD[pooled 2 seeds]	bbox_from_instance		0.4903			71	1000	canonical[pooled 2 seeds]	0.0132	-0.0348	0.0649
2026-08-26 05:39	T1_teacher[pooled 2 seeds]	bbox_from_instance		0.5396			71	1000	interp_control[pooled 2 seeds]	0.0148	-0.0362	0.0895
2026-08-26 05:39	canon_bfi_n_s1_best_e18	bbox	0.03	0.5198	0.2954	0.7174	71	1000				
2026-08-26 05:39	canon_bfi_n_s2_best_e8	bbox	0.06	0.5177	0.2108	0.6888	71	1000				
2026-08-26 05:39	canon_bfi_n_s3_best_e22	bbox	0.04	0.4631	0.1885	0.6865	71	1000				
2026-08-26 05:39	interp_gt_s1_n_s2_best_e2	bbox	0.07	0.5552	0.2508	0.7484	71	1000				
2026-08-26 05:39	interp_gt_s1_n_s3_best_e3	bbox	0.04	0.5002	0.2066	0.6881	71	1000				
2026-08-26 05:39	kd_bfi_x_n_s2_best_e21	bbox	0.02	0.5273	0.2332	0.7117	71	1000				
2026-08-26 05:39	kd_bfi_x_n_s3_best_e22	bbox	0.01	0.5150	0.2320	0.6935	71	1000				
2026-08-26 05:39	t1_nano_k025_t024_s1_n_s1_best_e2	bbox	0.04	0.5269	0.2515	0.7071	71	1000				
2026-08-26 05:39	t1_nano_k025_t024_s1_n_s2_best_e2	bbox	0.10	0.5256	0.2292	0.7077	71	1000				
2026-08-26 05:39	t1_nano_k025_t024_s1_n_s3_best_e2	bbox	0.07	0.5438	0.2625	0.7207	71	1000				
2026-08-26 05:39	t1_nano_k025_t024_s2_n_s1_best_e3	bbox	0.14	0.5370	0.2508	0.6990	71	1000				
2026-08-26 05:39	t1_nano_k025_t024_s4_n_s1_best_e4	bbox	0.09	0.4666	0.1655	0.6881	71	1000				
2026-08-26 05:39	t1_nano_k0_t024_s1_n_s1_best_e2	bbox	0.04	0.5119	0.2500	0.7020	71	1000				
2026-08-26 05:39	T1_teacher[pooled 3 seeds]	bbox		0.5321			71	1000	canonical[pooled 3 seeds]	0.0318	-0.0223	0.0792
2026-08-26 05:39	interp_control[pooled 2 seeds]	bbox		0.5274			71	1000	canonical[pooled 2 seeds]	0.0368	-0.0190	0.0818
2026-08-26 05:39	native_KD[pooled 2 seeds]	bbox		0.5210			71	1000	canonical[pooled 2 seeds]	0.0304	-0.0265	0.0977
2026-08-26 05:39	T1_teacher[pooled 2 seeds]	bbox		0.5347			71	1000	interp_control[pooled 2 seeds]	0.0074	-0.0409	0.0733
2026-08-26 06:19	t1s1_ft_canon_bfi_n_s1_best_e1	bbox_from_instance	0.05	0.4451	0.1774	0.6414	71	1000				
2026-08-26 06:19	t1s1_ft_canon_bfi_n_s1_best_e1	bbox	0.05	0.4627	0.1681	0.6691	71	1000				
2026-08-26 08:18	t1_nano_k025_t024_s4_n_s2_best_e10	bbox_from_instance	0.01	0.5159	0.2764	0.6881	71	1000				
2026-08-26 08:18	t1_nano_k025_t024_s4_n_s2_best_e10	bbox	0.01	0.5211	0.2441	0.6968	71	1000				
2026-08-26 08:28	t1_nano_k025_t024_s2_n_s3_best_e2	bbox_from_instance	0.06	0.5414	0.2932	0.7084	71	1000				
2026-08-26 08:28	t1_nano_k025_t024_s2_n_s3_best_e2	bbox	0.11	0.5093	0.2535	0.6932	71	1000				
2026-08-26 09:18	t1_nano_k025_t015_s1_n_s1_best_e3	bbox_from_instance	0.03	0.5256	0.2858	0.6869	71	1000				
2026-08-26 09:18	t1_nano_k025_t015_s1_n_s1_best_e3	bbox	0.03	0.5311	0.2782	0.6997	71	1000				
2026-08-26 10:04	t1_nano_k025_t035_s1_n_s1_best_e2	bbox_from_instance	0.03	0.5351	0.2953	0.6938	71	1000				
2026-08-26 10:04	t1_nano_k025_t035_s1_n_s1_best_e2	bbox	0.03	0.5430	0.2809	0.7102	71	1000				
2026-08-26 10:06	canon_bfi_n_s1_best_e18	bbox_from_instance	0.03	0.4967	0.2605	0.6968	71	1000				
2026-08-26 10:06	canon_bfi_n_s2_best_e8	bbox_from_instance	0.04	0.5008	0.2645	0.6679	71	1000				
2026-08-26 10:06	canon_bfi_n_s3_best_e22	bbox_from_instance	0.04	0.4525	0.1670	0.6736	71	1000				
2026-08-26 10:06	interp_gt_s1_n_s1_best_e2	bbox_from_instance	0.05	0.4713	0.1920	0.6523	71	1000				
2026-08-26 10:06	interp_gt_s1_n_s2_best_e2	bbox_from_instance	0.07	0.5518	0.2926	0.7339	71	1000				
2026-08-26 10:06	interp_gt_s1_n_s3_best_e3	bbox_from_instance	0.03	0.4987	0.2117	0.6842	71	1000				
2026-08-26 10:06	kd_bfi_x_n_s2_best_e21	bbox_from_instance	0.02	0.4889	0.2378	0.6961	71	1000				
2026-08-26 10:06	kd_bfi_x_n_s3_best_e22	bbox_from_instance	0.02	0.4918	0.2412	0.7056	71	1000				
2026-08-26 10:06	t1_nano_k025_t015_s1_n_s1_best_e3	bbox_from_instance	0.03	0.5256	0.2946	0.6862	71	1000				
2026-08-26 10:06	t1_nano_k025_t024_s1_n_s1_best_e2	bbox_from_instance	0.04	0.5130	0.2594	0.7128	71	1000				
2026-08-26 10:06	t1_nano_k025_t024_s1_n_s2_best_e2	bbox_from_instance	0.06	0.5274	0.2716	0.7092	71	1000				
2026-08-26 10:06	t1_nano_k025_t024_s1_n_s3_best_e2	bbox_from_instance	0.07	0.5520	0.2982	0.7272	71	1000				
2026-08-26 10:06	t1_nano_k025_t024_s2_n_s1_best_e3	bbox_from_instance	0.13	0.5336	0.2768	0.7073	71	1000				
2026-08-26 10:07	t1_nano_k025_t024_s2_n_s3_best_e2	bbox_from_instance	0.06	0.5414	0.3135	0.7244	71	1000				
2026-08-26 10:07	t1_nano_k025_t024_s4_n_s1_best_e4	bbox_from_instance	0.07	0.4655	0.1876	0.6898	71	1000				
2026-08-26 10:07	t1_nano_k025_t024_s4_n_s2_best_e10	bbox_from_instance	0.01	0.5159	0.2715	0.7015	71	1000				
2026-08-26 10:07	t1_nano_k025_t035_s1_n_s1_best_e2	bbox_from_instance	0.03	0.5351	0.2713	0.7043	71	1000				
2026-08-26 10:07	t1_nano_k0_t024_s1_n_s1_best_e2	bbox_from_instance	0.04	0.4966	0.2324	0.6962	71	1000				
2026-08-26 10:07	t1s1_ft_canon_bfi_n_s1_best_e1	bbox_from_instance	0.05	0.4451	0.1646	0.6449	71	1000				
2026-08-26 10:07	interp_control[pooled 3 seeds]	bbox_from_instance		0.5069			71	1000	canonical[pooled 3 seeds]	0.0233	-0.0683	0.1009
2026-08-26 10:07	T1_teacher[pooled 3 seeds]	bbox_from_instance		0.5308			71	1000	interp_control[pooled 3 seeds]	0.0239	-0.0194	0.1047
2026-08-26 10:07	interp_gt_s1_n_s1_best_e2	bbox_from_instance	0.05	0.4713			71	1000	canon_bfi_n_s1_best_e18	-0.0255	-0.1502	0.0901
2026-08-26 10:07	t1_nano_k025_t024_s1_n_s1_best_e2	bbox_from_instance	0.04	0.5130			71	1000	interp_gt_s1_n_s1_best_e2	0.0417	-0.0339	0.1506
2026-08-26 10:07	canon_bfi_n_s1_best_e18	bbox	0.03	0.5198	0.2886	0.7120	71	1000				
